VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 

2,2016-02-01 00:00:01,2016-02-01 00:10:06,N,1,-73.939018249511719,40.805213928222656,-73.9725341796875,40.785884857177734,1,2.86,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2016-02-01 00:01:33,2016-02-01 00:20:13,N,1,-73.891494750976563,40.746650695800781,-73.890876770019531,40.743896484375,1,3.35,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,2016-02-01 00:03:46,2016-02-01 00:21:04,N,1,-73.983779907226562,40.676132202148438,-73.956977844238281,40.718326568603516,1,4.70,17.5,0.5,0.5,3.76,0,,0.3,22.56,1,1
2,2016-02-01 00:00:05,2016-02-01 00:06:48,N,1,-73.807518005371094,40.700374603271484,-73.831657409667969,40.705978393554687,1,2.11,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2016-02-01 00:06:20,2016-02-01 00:08:47,N,1,-73.903961181640625,40.74493408203125,-73.900009155273438,40.733600616455078,5,.98,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2016-02-01 00:00:42,2016-02-01 00:27:25,N,1,-73.978614807128906,40.670421600341797,-73.986892700195313,40.748573303222656,1,6.00,22.5,0.5,0.5,4.76,0,,0.3,28.56,1,1
2,2016-02-01 00:00:59,2016-02-01 00:07:25,N,1,-73.829826354980469,40.759658813476563,-73.809982299804688,40.75115966796875,5,1.46,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-02-01 00:00:56,2016-02-01 00:15:31,N,1,-73.95501708984375,40.735298156738281,-73.939865112304688,40.793724060058594,3,5.96,17.5,0.5,0.5,4.7,0,,0.3,23.5,1,1
2,2016-02-01 00:02:45,2016-02-01 00:09:19,N,1,-73.959495544433594,40.718135833740234,-73.948104858398437,40.709121704101563,1,1.44,6.5,0.5,0.5,1.95,0,,0.3,9.75,1,1
2,2016-02-01 00:04:12,2016-02-01 00:19:36,N,1,-73.944564819335938,40.714515686035156,-73.918342590332031,40.689548492431641,1,2.58,11.5,0.5,0.5,3.84,0,,0.3,16.64,1,1
2,2016-02-01 00:01:55,2016-02-01 00:18:31,N,1,-73.961952209472656,40.805412292480469,-73.925811767578125,40.82421875,1,3.46,14.5,0.5,0.5,3.16,0,,0.3,18.96,1,1
2,2016-02-01 00:02:33,2016-02-01 00:08:51,N,1,-73.953079223632812,40.727733612060547,-73.951759338378906,40.714622497558594,1,1.40,7,0.5,0.5,2.08,0,,0.3,10.38,1,1
2,2016-02-01 00:02:37,2016-02-01 00:11:52,N,1,-73.9578857421875,40.721942901611328,-73.949928283691406,40.705135345458984,1,1.91,8.5,0.5,0.5,2.45,0,,0.3,12.25,1,1
2,2016-02-01 00:03:38,2016-02-01 00:11:22,N,1,-73.8917236328125,40.746696472167969,-73.904045104980469,40.753551483154297,6,1.67,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2016-02-01 00:09:27,2016-02-01 00:16:48,N,1,-73.891487121582031,40.746635437011719,-73.871963500976563,40.738529205322266,1,1.36,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-02-01 00:01:01,2016-02-01 00:05:34,N,1,-73.958480834960938,40.717037200927734,-73.964118957519531,40.710460662841797,1,1.02,5.5,0.5,0.5,2.04,0,,0.3,8.84,1,1
2,2016-02-01 00:01:11,2016-02-01 00:21:20,N,1,-73.994186401367188,40.685958862304688,-73.9344482421875,40.683528900146484,1,4.33,16.5,0.5,0.5,3.56,0,,0.3,21.36,1,1
2,2016-02-01 00:01:20,2016-02-01 00:07:54,N,1,-73.891143798828125,40.74688720703125,-73.880340576171875,40.735862731933594,1,1.24,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
2,2016-02-01 00:03:31,2016-02-01 00:16:22,N,1,-73.978775024414063,40.683860778808594,-74.005966186523438,40.652919769287109,1,2.58,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2016-02-01 00:01:32,2016-02-01 00:13:00,N,1,-73.890777587890625,40.746730804443359,-73.897102355957031,40.724952697753906,2,2.71,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,2016-02-01 00:01:44,2016-02-01 00:07:39,N,1,-73.984672546386719,40.663162231445313,-73.973075866699219,40.636627197265625,1,2.16,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1
2,2016-02-01 00:00:30,2016-02-01 00:11:10,N,1,-73.944549560546875,40.714557647705078,-73.992774963378906,40.713897705078125,1,3.09,12,0.5,0.5,2.66,0,,0.3,15.96,1,1
2,2016-02-01 00:01:58,2016-02-01 00:18:44,N,1,-73.958511352539062,40.721084594726562,-73.987525939941406,40.663688659667969,1,7.20,22,0.5,0.5,4.66,0,,0.3,27.96,1,1
2,2016-02-01 00:00:07,2016-02-01 00:14:54,N,1,-73.958221435546875,40.717308044433594,-73.884674072265625,40.751995086669922,1,5.87,18.5,0.5,0.5,4.95,0,,0.3,24.75,1,1
2,2016-02-01 00:00:27,2016-02-01 00:06:28,N,1,-73.95220947265625,40.790111541748047,-73.934600830078125,40.798236846923828,1,1.51,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-02-01 00:01:01,2016-02-01 00:07:10,N,1,-73.939384460449219,40.805278778076172,-73.947799682617188,40.804428100585938,1,1.16,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2016-02-01 00:00:27,2016-02-01 00:05:31,N,1,-73.955490112304688,40.8045654296875,-73.945198059082031,40.808010101318359,1,.82,5.5,0.5,0.5,0,0,,0.3,6.8,1,1
2,2016-02-01 00:01:35,2016-02-01 00:06:16,N,1,-73.942466735839844,40.817230224609375,-73.952491760253906,40.799945831298828,1,1.32,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2016-02-01 00:00:50,2016-02-01 00:10:36,N,1,-73.890914916992188,40.746532440185547,-73.926437377929688,40.759326934814453,1,2.13,9.5,0.5,0.5,2.7,0,,0.3,13.5,1,1
2,2016-02-01 00:43:45,2016-02-01 00:46:54,N,1,-73.940338134765625,40.840526580810547,-73.946159362792969,40.839309692382813,1,.78,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2016-02-01 00:23:06,2016-02-01 00:28:33,N,1,-73.844192504882813,40.721290588378906,-73.850959777832031,40.733310699462891,1,1.03,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2016-02-01 00:41:28,2016-02-01 00:48:55,N,1,-73.844253540039062,40.721382141113281,-73.858283996582031,40.738941192626953,1,1.73,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2016-02-01 00:18:58,2016-02-01 00:23:49,N,1,-73.950523376464844,40.797531127929687,-73.964469909667969,40.802421569824219,2,.86,5.5,0.5,0.5,0.9,0,,0.3,7.7,1,1
2,2016-02-01 00:57:15,2016-02-01 01:03:50,N,1,-73.952651977539063,40.742477416992188,-73.955238342285156,40.722751617431641,2,1.78,7.5,0.5,0.5,2.64,0,,0.3,11.44,1,1
2,2016-02-01 00:29:49,2016-02-01 00:33:38,N,1,-73.91802978515625,40.770416259765625,-73.934043884277344,40.774909973144531,1,.92,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2016-02-01 00:39:16,2016-02-01 00:45:08,N,1,-73.923843383789063,40.7716064453125,-73.908561706542969,40.763111114501953,1,1.41,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2016-02-01 00:01:33,2016-02-01 00:09:37,N,1,-73.910942077636719,40.768791198730469,-73.885757446289062,40.741443634033203,1,2.61,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2016-02-01 00:02:32,2016-02-01 00:09:07,N,1,-73.92071533203125,40.773311614990234,-73.919113159179687,40.755832672119141,2,1.25,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2016-02-01 00:11:28,2016-02-01 23:53:23,N,1,-73.988922119140625,40.670215606689453,-73.970634460449219,40.632915496826172,1,3.47,12,0.5,0.5,2.66,0,,0.3,15.96,1,1
2,2016-02-01 00:37:02,2016-02-01 00:40:52,N,1,-73.925544738769531,40.761642456054688,-73.915985107421875,40.754596710205078,2,.82,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2016-02-01 00:04:55,2016-02-01 00:19:44,N,1,-73.830162048339844,40.713706970214844,-73.935516357421875,40.767402648925781,1,9.90,27.5,0.5,0.5,4,0,,0.3,32.8,1,1
2,2016-02-01 00:38:57,2016-02-01 00:45:21,N,1,-73.844444274902344,40.721469879150391,-73.816558837890625,40.731960296630859,1,2.10,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,2016-02-01 00:22:33,2016-02-01 00:35:04,N,1,-73.940338134765625,40.840591430664062,-73.974716186523438,40.792533874511719,1,4.55,15.5,0.5,0.5,0,0,,0.3,16.8,1,1
2,2016-02-01 00:49:07,2016-02-01 01:04:17,N,1,-73.830421447753906,40.759574890136719,-73.886100769042969,40.747348785400391,1,3.04,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
2,2016-02-01 00:11:17,2016-02-01 00:33:38,N,1,-73.924674987792969,40.761703491210938,-73.891464233398437,40.671253204345703,1,13.60,37.5,0.5,0.5,7.76,0,,0.3,46.56,1,1
2,2016-02-01 00:59:54,2016-02-01 01:06:47,N,1,-73.933250427246094,40.702922821044922,-73.945579528808594,40.695075988769531,1,1.44,7,0.5,0.5,1.66,0,,0.3,9.96,1,1
2,2016-02-01 00:11:48,2016-02-01 00:17:52,N,1,-73.950271606445313,40.811557769775391,-73.969635009765625,40.794662475585937,1,1.74,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-02-01 00:03:26,2016-02-01 00:10:48,N,1,-73.88299560546875,40.755878448486328,-73.886528015136719,40.747276306152344,5,1.08,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-02-01 00:17:40,2016-02-01 00:30:47,N,1,-73.890716552734375,40.746955871582031,-73.862716674804688,40.7205810546875,5,3.14,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,2016-02-01 00:07:47,2016-02-01 00:16:41,N,1,-73.923660278320313,40.754615783691406,-73.931671142578125,40.774173736572266,5,2.15,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2016-02-01 00:25:18,2016-02-01 00:30:39,N,1,-73.915573120117188,40.764133453369141,-73.915618896484375,40.749309539794922,5,1.13,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2016-02-01 00:37:55,2016-02-01 00:45:05,N,1,-73.922050476074219,40.755294799804688,-73.919631958007813,40.739353179931641,5,1.49,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1
2,2016-02-01 00:56:38,2016-02-01 01:22:52,N,1,-73.912956237792969,40.766483306884766,-73.994392395019531,40.755962371826172,5,6.51,23.5,0.5,0.5,0,0,,0.3,24.8,2,1
2,2016-02-01 00:14:14,2016-02-01 00:33:28,N,1,-73.856826782226563,40.833591461181641,-73.912284851074219,40.821243286132813,1,4.38,17,0.5,0.5,0,0,,0.3,18.3,2,1
2,2016-02-01 00:22:29,2016-02-01 00:29:59,N,1,-73.942153930664063,40.822601318359375,-73.946212768554687,40.807209014892578,1,1.32,7.5,0.5,0.5,4.2,0,,0.3,13,1,1
2,2016-02-01 00:33:16,2016-02-01 00:42:04,N,1,-73.941513061523438,40.813076019287109,-73.952903747558594,40.783302307128906,1,2.68,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1
2,2016-02-01 00:13:38,2016-02-01 00:20:04,N,1,-73.948005676269531,40.808807373046875,-73.931533813476562,40.797714233398437,1,1.28,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-02-01 00:51:50,2016-02-01 01:01:48,N,1,-73.87652587890625,40.736301422119141,-73.923171997070313,40.743846893310547,1,2.53,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2016-02-01 00:10:36,2016-02-01 00:25:06,N,1,-73.950653076171875,40.723857879638672,-73.988998413085938,40.684818267822266,1,6.41,19.5,0.5,0.5,5.2,0,,0.3,26,1,1
2,2016-02-01 00:34:02,2016-02-01 00:44:14,N,1,-73.977386474609375,40.680633544921875,-73.95745849609375,40.653022766113281,1,2.30,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2016-02-01 00:58:38,2016-02-01 01:37:52,N,1,-73.946144104003906,40.674118041992187,-73.941001892089844,40.831897735595703,1,16.74,48,0.5,0.5,2,0,,0.3,51.3,1,1
2,2016-02-01 00:01:30,2016-02-01 00:17:40,N,5,-73.897010803222656,40.821990966796875,-73.902290344238281,40.868888854980469,1,6.64,15,0,0,0,0,,0,15,2,2
2,2016-02-01 00:39:23,2016-02-01 00:52:53,N,1,-73.941093444824219,40.813995361328125,-73.980476379394531,40.775310516357422,1,3.86,14,0.5,0.5,2,0,,0.3,17.3,1,1
2,2016-02-01 00:08:49,2016-02-01 00:21:46,N,1,-73.954353332519531,40.730373382568359,-73.933502197265625,40.709217071533203,2,2.73,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2016-02-01 00:47:12,2016-02-01 01:00:20,N,1,-73.951492309570313,40.689796447753906,-73.894065856933594,40.664768218994141,2,4.37,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,2016-02-01 00:14:34,2016-02-01 00:33:36,N,1,-73.987594604492187,40.702262878417969,-73.857177734375,40.717048645019531,1,9.55,28,0.5,0.5,0,0,,0.3,29.3,1,1
2,2016-02-01 00:50:32,2016-02-01 00:54:23,N,1,-73.950630187988281,40.810009002685547,-73.959312438964844,40.814430236816406,1,.69,5,0.5,0.5,0,0,,0.3,6.3,1,1
2,2016-02-01 00:16:43,2016-02-01 00:22:43,N,1,-73.955802917480469,40.717605590820312,-73.9476318359375,40.721446990966797,1,1.24,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
2,2016-02-01 00:27:14,2016-02-01 00:37:42,N,1,-73.95111083984375,40.714103698730469,-73.984756469726563,40.724449157714844,1,2.76,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,2016-02-01 00:58:25,2016-02-01 01:08:20,N,1,-73.958412170410156,40.717147827148438,-73.948722839355469,40.696205139160156,1,2.24,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1
2,2016-02-01 00:11:36,2016-02-01 04:24:02,N,5,-73.898445129394531,40.814102172851563,-73.929267883300781,40.752292633056641,2,.00,50,0,0,0,0,,0,50,2,2
2,2016-02-01 00:50:13,2016-02-01 00:53:10,N,1,-73.925407409667969,40.76171875,-73.925041198730469,40.768577575683594,2,.62,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2016-02-01 00:39:48,2016-02-01 00:44:46,N,1,-73.921058654785156,40.86773681640625,-73.906387329101563,40.871612548828125,1,1.14,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2016-02-01 00:53:37,2016-02-01 00:59:04,N,1,-73.940620422363281,40.814262390136719,-73.930763244628906,40.833419799804688,1,1.86,7.5,0.5,0.5,0,0,,0.3,8.8,1,1
2,2016-02-01 00:08:05,2016-02-02 00:01:16,N,1,-73.915939331054688,40.762783050537109,-73.890480041503906,40.7469482421875,5,2.08,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2016-02-01 00:20:47,2016-02-01 00:24:34,N,1,-73.892631530761719,40.747280120849609,-73.894760131835938,40.741813659667969,5,.48,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2016-02-01 00:32:51,2016-02-01 00:38:35,N,1,-73.890174865722656,40.746082305908203,-73.884002685546875,40.734748840332031,5,1.42,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
2,2016-02-01 00:20:58,2016-02-01 00:37:34,N,1,-73.950775146484375,40.71405029296875,-73.999801635742187,40.647003173828125,1,8.28,24.5,0.5,0.5,7.74,0,,0.3,33.54,1,1
2,2016-02-01 00:11:10,2016-02-01 00:15:27,N,1,-73.947967529296875,40.814476013183594,-73.935737609863281,40.825946807861328,2,1.17,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2016-02-01 00:59:04,2016-02-01 01:05:35,N,1,-73.943344116210937,40.801914215087891,-73.941925048828125,40.810531616210938,2,1.39,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2016-02-01 00:15:45,2016-02-01 00:21:11,N,1,-73.945075988769531,40.808300018310547,-73.957473754882813,40.804351806640625,2,1.03,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2016-02-01 00:26:45,2016-02-01 00:32:35,N,1,-73.92059326171875,40.756877899169922,-73.90740966796875,40.773818969726563,1,1.33,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2016-02-01 00:05:06,2016-02-01 00:10:58,N,1,-73.869308471679688,40.749053955078125,-73.861038208007812,40.737743377685547,1,1.24,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2016-02-01 00:42:00,2016-02-01 00:47:57,N,1,-73.892105102539063,40.746780395507813,-73.905838012695313,40.755638122558594,1,1.29,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2016-02-01 00:03:04,2016-02-01 00:07:32,N,1,-73.891487121582031,40.746677398681641,-73.879127502441406,40.743938446044922,1,.82,5,0.5,0.5,0,0,,0.3,6.3,1,1
2,2016-02-01 00:21:19,2016-02-01 00:31:29,N,1,-73.891365051269531,40.746601104736328,-73.858314514160156,40.742511749267578,1,2.29,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2016-02-01 00:20:31,2016-02-01 00:31:50,N,1,-73.896331787109375,40.754405975341797,-73.9034423828125,40.745338439941406,1,2.48,10.5,0.5,0.5,0,0,,0.3,11.8,2,1
2,2016-02-01 00:49:51,2016-02-01 00:54:56,N,1,-73.9034423828125,40.745361328125,-73.890914916992188,40.738971710205078,1,1.13,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2016-02-01 00:08:19,2016-02-01 00:14:21,N,1,-73.830360412597656,40.759620666503906,-73.832466125488281,40.751895904541016,1,.87,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2016-02-01 00:20:46,2016-02-01 00:25:14,N,1,-73.829879760742187,40.759708404541016,-73.81854248046875,40.765235900878906,1,1.03,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2016-02-01 00:46:25,2016-02-01 00:54:40,N,1,-73.829925537109375,40.759559631347656,-73.828536987304688,40.768566131591797,1,1.72,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2016-02-01 00:46:30,2016-02-01 01:00:31,N,1,-73.94024658203125,40.840618133544922,-73.855255126953125,40.899082183837891,1,8.89,25,0.5,0.5,0,0,,0.3,26.3,2,1
2,2016-02-01 00:18:29,2016-02-01 00:20:15,N,1,-73.934463500976562,40.801620483398438,-73.943778991699219,40.791294097900391,1,.77,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2016-02-01 00:33:11,2016-02-01 00:41:26,N,1,-73.941116333007813,40.814311981201172,-73.954605102539062,40.820949554443359,1,1.35,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1
2,2016-02-01 00:51:19,2016-02-01 01:06:24,N,1,-73.952049255371094,40.810535430908203,-73.911186218261719,40.838108062744141,1,3.56,14,0.5,0.5,3.06,0,,0.3,18.36,1,1
2,2016-02-01 00:29:08,2016-02-01 00:33:15,N,1,-73.844230651855469,40.721328735351562,-73.859718322753906,40.726516723632813,1,1.04,5.5,0.5,0.5,2,0,,0.3,8.8,1,1
2,2016-02-01 00:52:57,2016-02-01 00:56:38,N,1,-73.844253540039062,40.721336364746094,-73.848808288574219,40.727153778076172,1,.61,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2016-02-01 00:06:29,2016-02-01 00:12:35,N,1,-73.952201843261719,40.789836883544922,-73.938751220703125,40.819919586181641,1,2.50,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1
2,2016-02-01 00:47:58,2016-02-01 00:52:41,N,1,-73.952301025390625,40.789775848388672,-73.972000122070313,40.794670104980469,1,1.35,6,0.5,0.5,1.5,0,,0.3,8.8,1,1
2,2016-02-01 00:25:12,2016-02-01 00:34:43,N,5,-73.851791381835938,40.834445953369141,-73.8173828125,40.819408416748047,2,2.67,10,0,0,0,0,,0,10,2,2
2,2016-02-01 00:39:35,2016-02-01 00:54:42,N,5,-73.821563720703125,40.826141357421875,-73.912666320800781,40.804759979248047,1,6.48,15,0,0,0,0,,0,15,2,2
2,2016-02-01 00:04:43,2016-02-01 00:10:45,N,1,-73.912895202636719,40.872245788574219,-73.945152282714844,40.84918212890625,1,2.67,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2016-02-01 00:23:50,2016-02-01 00:38:28,N,1,-73.940414428710938,40.839847564697266,-73.963523864746094,40.798694610595703,1,3.37,13.5,0.5,0.5,2.96,0,,0.3,17.76,1,1
2,2016-02-01 00:49:46,2016-02-01 01:04:38,N,1,-73.964126586914062,40.80743408203125,-73.994705200195313,40.760707855224609,1,4.88,16.5,0.5,0.5,0,0,,0.3,17.8,2,1
2,2016-02-01 00:38:43,2016-02-01 00:51:20,N,1,-73.925682067871094,40.761947631835938,-73.97265625,40.754123687744141,4,3.48,13.5,0.5,0.5,2.96,0,,0.3,17.76,1,1
2,2016-02-01 00:08:13,2016-02-01 00:17:15,N,1,-73.84417724609375,40.721004486083984,-73.7679443359375,40.718788146972656,1,4.97,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,2016-02-01 00:29:20,2016-02-01 00:44:19,N,1,-73.844078063964844,40.721126556396484,-73.790794372558594,40.767868041992187,1,8.47,24.5,0.5,0.5,0,0,,0.3,25.8,1,1
2,2016-02-01 00:33:53,2016-02-01 01:16:39,N,1,-73.940254211425781,40.840686798095703,-73.88311767578125,40.723037719726563,1,16.40,48,0.5,0.5,0,5.54,,0.3,54.84,2,1
2,2016-02-01 00:23:17,2016-02-01 00:32:46,N,1,-73.954231262207031,40.821529388427734,-73.966758728027344,40.794063568115234,1,1.93,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2016-02-01 00:57:14,2016-02-01 01:05:00,N,1,-73.939117431640625,40.843055725097656,-73.928489685058594,40.862380981445313,1,1.57,7.5,0.5,0.5,0,0,,0.3,8.8,1,1
2,2016-02-01 00:01:25,2016-02-01 00:12:59,N,1,-73.923599243164062,40.754581451416016,-73.878082275390625,40.757381439208984,1,2.89,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2016-02-01 00:43:44,2016-02-01 00:44:23,N,1,-73.943161010742187,40.810844421386719,-73.945671081542969,40.812763214111328,1,.05,2.5,0.5,0.5,0,0,,0.3,3.8,2,1
2,2016-02-01 00:11:52,2016-02-01 00:24:09,N,1,-73.955314636230469,40.722728729248047,-73.929786682128906,40.702995300292969,1,2.63,11,0.5,0.5,0,0,,0.3,12.3,1,1
2,2016-02-01 00:28:29,2016-02-01 00:47:49,N,1,-73.923088073730469,40.706710815429688,-73.991874694824219,40.684890747070313,1,6.16,20,0.5,0.5,0,0,,0.3,21.3,2,1
2,2016-02-01 00:53:14,2016-02-01 01:03:07,N,1,-73.877639770507812,40.748298645019531,-73.915107727050781,40.746738433837891,2,2.02,9,0.5,0.5,2.06,0,,0.3,12.36,1,1
2,2016-02-01 00:12:56,2016-02-01 00:25:50,N,1,-73.964263916015625,40.682846069335937,-73.908599853515625,40.667308807373047,3,3.64,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,2016-02-01 00:37:46,2016-02-01 00:51:17,N,1,-73.911712646484375,40.683753967285156,-73.932876586914063,40.658718109130859,3,2.79,12,0.5,0.5,0,0,,0.3,13.3,1,1
2,2016-02-01 00:29:52,2016-02-01 00:44:20,N,1,-73.955375671386719,40.736724853515625,-73.971900939941406,40.681053161621094,1,5.96,18.5,0.5,0.5,5.94,0,,0.3,25.74,1,1
2,2016-02-01 00:21:39,2016-02-01 00:24:40,N,1,-73.952133178710937,40.786327362060547,-73.956527709960937,40.778045654296875,1,.70,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1
2,2016-02-01 00:37:33,2016-02-01 00:50:08,N,5,-73.916366577148438,40.868171691894531,-73.9091796875,40.824226379394531,1,4.54,15,0,0,0,0,,0,15,2,2
2,2016-02-01 00:25:48,2016-02-01 00:29:12,N,1,-73.9034423828125,40.745765686035156,-73.902809143066406,40.753765106201172,1,.62,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2016-02-01 00:49:57,2016-02-01 00:56:24,N,1,-73.892463684082031,40.747348785400391,-73.880592346191406,40.744182586669922,1,.99,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2016-02-01 00:23:18,2016-02-01 00:26:37,N,1,-73.929603576660156,40.756427764892578,-73.91851806640625,40.755596160888672,1,.80,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,2016-02-01 00:30:27,2016-02-01 00:33:00,N,1,-73.922828674316406,40.760814666748047,-73.914588928222656,40.756950378417969,1,.68,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2016-02-01 00:46:05,2016-02-01 00:51:46,N,1,-73.917648315429688,40.760662078857422,-73.938270568847656,40.760490417480469,1,1.57,7,0.5,0.5,0,0,,0.3,8.3,1,1
2,2016-02-01 00:11:59,2016-02-01 00:27:43,N,1,-73.903434753417969,40.745868682861328,-73.94525146484375,40.709663391113281,1,5.71,19,0.5,0.5,0,0,,0.3,20.3,2,1
2,2016-02-01 00:34:22,2016-02-01 00:38:18,N,1,-73.913894653320312,40.765621185302734,-73.918998718261719,40.759117126464844,1,.80,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2016-02-01 00:41:19,2016-02-01 00:46:35,N,1,-73.949440002441406,40.802169799804688,-73.937049865722656,40.801860809326172,1,.89,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2016-02-01 00:00:51,2016-02-01 00:04:31,N,1,-73.962333679199219,40.804950714111328,-73.968948364257813,40.792503356933594,1,1.06,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2016-02-01 00:08:57,2016-02-01 00:20:26,N,1,-73.960647583007813,40.805805206298828,-73.947639465332031,40.787868499755859,1,1.82,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2016-02-01 00:21:47,2016-02-01 00:40:24,N,1,-73.946296691894531,40.789096832275391,-73.859428405761719,40.839752197265625,1,6.98,22,0.5,0.5,1.7,0,,0.3,25,1,1
2,2016-02-01 00:31:11,2016-02-01 00:35:31,N,1,-73.889808654785156,40.746841430664062,-73.886528015136719,40.755382537841797,1,.74,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2016-02-01 00:52:20,2016-02-01 01:00:18,N,1,-73.929908752441406,40.754348754882813,-73.950019836425781,40.761867523193359,1,1.65,7.5,0.5,0.5,0,0,,0.3,8.8,1,1
2,2016-02-01 00:22:36,2016-02-01 00:38:04,N,1,-73.916152954101562,40.869743347167969,-73.921005249023438,40.763286590576172,1,8.97,25.5,0.5,0.5,6.47,5.54,,0.3,38.81,1,1
2,2016-02-01 00:39:13,2016-02-01 00:57:07,N,1,-73.921112060546875,40.763103485107422,-73.972389221191406,40.786708831787109,1,5.47,18.5,0.5,0.5,3,0,,0.3,22.8,1,1
2,2016-02-01 00:23:12,2016-02-01 00:36:39,N,1,-73.92852783203125,40.704498291015625,-73.928092956542969,40.671379089355469,4,3.28,12,0.5,0.5,0,0,,0.3,13.3,1,1
2,2016-02-01 00:48:50,2016-02-01 00:58:58,N,1,-73.962615966796875,40.687461853027344,-73.935585021972656,40.696987152099609,1,2.01,9.5,0.5,0.5,3.24,0,,0.3,14.04,1,1
2,2016-02-01 00:23:36,2016-02-01 00:34:04,N,1,-73.861305236816406,40.826553344726563,-73.908790588378906,40.82684326171875,2,2.61,11,0.5,0.5,1.23,0,,0.3,13.53,1,1
